ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Belgium,"Employment-to-population ratio by sex, age and education (%)",BEL - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Total,2019,46.97,,,,Repository: Eurostat special tabulation
Belgium,"Employment-to-population ratio by sex, age and education (%)",BEL - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Less than basic,2019,10.61,Unreliable,,,Repository: Eurostat special tabulation
Belgium,"Employment-to-population ratio by sex, age and education (%)",BEL - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Basic,2019,29.91,,,,Repository: Eurostat special tabulation
Belgium,"Employment-to-population ratio by sex, age and education (%)",BEL - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Intermediate,2019,48.64,,,,Repository: Eurostat special tabulation
Belgium,"Employment-to-population ratio by sex, age and education (%)",BEL - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Advanced,2019,65.65,,,,Repository: Eurostat special tabulation
Belgium,"Employment-to-population ratio by sex, age and education (%)",BEL - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Total,2019,1.78,,,,Repository: Eurostat special tabulation
Belgium,"Employment-to-population ratio by sex, age and education (%)",BEL - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Basic,2019,1.1,,,,Repository: Eurostat special tabulation
Belgium,"Employment-to-population ratio by sex, age and education (%)",BEL - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Intermediate,2019,2.02,,,,Repository: Eurostat special tabulation
Belgium,"Employment-to-population ratio by sex, age and education (%)",BEL - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Advanced,2019,3.66,,,,Repository: Eurostat special tabulation
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Total,2011,36.44,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Less than basic,2011,77.03,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Basic,2011,53.39,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Intermediate,2011,14.76,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Advanced,2011,18.88,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Total,2011,89.3,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Less than basic,2011,95.08,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Basic,2011,96.7,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Intermediate,2011,83.01,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Advanced,2011,65.29,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Total,2011,97.28,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Less than basic,2011,97.66,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Basic,2011,98.14,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Intermediate,2011,96.17,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Advanced,2011,93.84,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Total,2011,95.13,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Less than basic,2011,96.19,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Basic,2011,94.66,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Intermediate,2011,92.49,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Advanced,2011,96.68,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Total,2011,86.99,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Less than basic,2011,94.34,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Basic,2011,82.23,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Intermediate,2011,66.18,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Advanced,2011,64.22,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Total,2011,67.86,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Less than basic,2011,74.06,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Basic,2011,62.13,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Intermediate,2011,29.28,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Advanced,2011,27.54,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Total,2011,44.53,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Less than basic,2011,67.17,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Basic,2011,51.19,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Intermediate,2011,14.85,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Advanced,2011,10.46,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Total,2011,77.61,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Less than basic,2011,79.14,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Basic,2011,80.53,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Intermediate,2011,70.17,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Advanced,2011,56.06,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Total,2011,84.97,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Less than basic,2011,84.01,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Basic,2011,88.71,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Intermediate,2011,87.79,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Advanced,2011,74.07,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Total,2011,84.87,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Less than basic,2011,84.33,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Basic,2011,88.58,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Intermediate,2011,85.73,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Advanced,2011,82.99,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Total,2011,73.53,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Less than basic,2011,73.88,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Basic,2011,80.39,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Intermediate,2011,60.65,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Advanced,2011,64.67,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Total,2011,48.29,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Less than basic,2011,49.2,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Basic,2011,47.62,,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Intermediate,2011,20.28,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Benin,"Employment-to-population ratio by sex, age and education (%)",BEN - HIES - Enquête de Suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Advanced,2011,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Total,2018,25.19,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Less than basic,2018,36.25,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Basic,2018,14.68,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Intermediate,2018,15.98,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Advanced,2018,11.42,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Total,2018,66.78,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Less than basic,2018,65.56,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Basic,2018,74.67,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Intermediate,2018,55.1,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Advanced,2018,59.9,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Total,2018,69.61,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Less than basic,2018,64.37,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Basic,2018,86.24,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Intermediate,2018,96.42,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Advanced,2018,82.55,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Total,2018,61.87,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Less than basic,2018,57.84,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Basic,2018,79.57,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Intermediate,2018,91.42,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Advanced,2018,93.25,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Total,2018,49.91,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Less than basic,2018,49.54,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,"Employment-to-population ratio by sex, age and education (%)",BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Basic,2018,52.26,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
