ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Intermediate,2020,4477.245,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Advanced,2020,747.705,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Less than basic,2020,169.703,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Basic,2020,1050.549,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Intermediate,2020,5366.754,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Advanced,2020,3915.489,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Less than basic,2020,782.83,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Basic,2020,1669.452,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Intermediate,2020,5064.015,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Advanced,2020,4158.056,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Less than basic,2020,1188.641,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Basic,2020,1926.408,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Intermediate,2020,3289.458,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Advanced,2020,2621.655,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Less than basic,2020,482.519,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Basic,2020,1467.439,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Intermediate,2020,1373.055,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Advanced,2020,1308.117,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Less than basic,2020,109.459,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Basic,2020,415.694,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Intermediate,2020,224.162,,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Labour force by sex, age and education (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Advanced,2020,301.264,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Less than basic,2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Basic,2019,4.844,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Intermediate,2019,1.52,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Advanced,2019,0.355,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Less than basic,2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Basic,2019,6.587,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Intermediate,2019,2.855,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Advanced,2019,1.824,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Less than basic,2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Basic,2019,8.104,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Intermediate,2019,2.609,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Advanced,2019,1.955,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Basic,2019,9.85,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Intermediate,2019,3.307,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Advanced,2019,2.062,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Less than basic,2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Basic,2019,7.806,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Intermediate,2019,1.69,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Advanced,2019,1.47,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Less than basic,2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Basic,2019,2.425,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Intermediate,2019,0.47,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Advanced,2019,0.287,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Less than basic,2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Basic,2019,3.384,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Intermediate,2019,1.218,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Advanced,2019,0.746,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Less than basic,2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Basic,2019,5.255,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Intermediate,2019,1.738,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Advanced,2019,3.013,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Less than basic,2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Basic,2019,6.53,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Intermediate,2019,2.415,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Advanced,2019,4.715,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Less than basic,2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Basic,2019,8.209,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Intermediate,2019,2.664,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Advanced,2019,2.896,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Less than basic,2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Basic,2019,7.709,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Intermediate,2019,2.198,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Advanced,2019,1.975,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Basic,2019,1.591,,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Intermediate,2019,0.174,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Barbados,"Labour force by sex, age and education (thousands)",BRB - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Advanced,2019,0.184,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Less than basic,2019,0.535,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Basic,2019,2.017,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Intermediate,2019,15.635,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Advanced,2019,1.407,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Less than basic,2019,1.211,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Basic,2019,7.779,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Intermediate,2019,31.044,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 25-34,Education (Aggregate levels): Advanced,2019,10.294,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Less than basic,2019,1.527,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Basic,2019,10.01,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Intermediate,2019,16.215,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 35-44,Education (Aggregate levels): Advanced,2019,9.754,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Less than basic,2019,1.238,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Basic,2019,5.878,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Intermediate,2019,12.728,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 45-54,Education (Aggregate levels): Advanced,2019,5.388,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Less than basic,2019,1.398,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Basic,2019,2.802,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Intermediate,2019,3.709,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 55-64,Education (Aggregate levels): Advanced,2019,1.99,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Less than basic,2019,0.416,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Basic,2019,0.443,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Intermediate,2019,0.725,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Male,Age (10-year bands): 65+,Education (Aggregate levels): Advanced,2019,0.335,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Less than basic,2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Basic,2019,1.143,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Intermediate,2019,8.184,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 15-24,Education (Aggregate levels): Advanced,2019,1.433,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Less than basic,2019,0.177,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Basic,2019,2.474,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Intermediate,2019,14.088,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 25-34,Education (Aggregate levels): Advanced,2019,12.465,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Less than basic,2019,0.429,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Basic,2019,4.286,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Intermediate,2019,13.347,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 35-44,Education (Aggregate levels): Advanced,2019,7.643,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Less than basic,2019,0.576,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Basic,2019,3.254,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Intermediate,2019,9.489,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 45-54,Education (Aggregate levels): Advanced,2019,5.455,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Less than basic,2019,0.778,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Basic,2019,1.796,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Intermediate,2019,3.8,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,Education (Aggregate levels): Advanced,2019,1.421,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Less than basic,2019,0.462,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Basic,2019,0.444,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Intermediate,2019,0.464,,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Labour force by sex, age and education (thousands)",BRN - LFS - Labour Force Survey,Sex: Female,Age (10-year bands): 65+,Education (Aggregate levels): Advanced,2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Botswana,"Labour force by sex, age and education (thousands)",BWA - HS - Multi-Topic Household Survey,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Less than basic,2019,1.118,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Botswana,"Labour force by sex, age and education (thousands)",BWA - HS - Multi-Topic Household Survey,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Basic,2019,41.789,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Botswana,"Labour force by sex, age and education (thousands)",BWA - HS - Multi-Topic Household Survey,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Intermediate,2019,25.08,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Botswana,"Labour force by sex, age and education (thousands)",BWA - HS - Multi-Topic Household Survey,Sex: Male,Age (10-year bands): 15-24,Education (Aggregate levels): Advanced,2019,9.344,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
